id,date,neighborhood,category,status,lat,lng,valuation,description
BLD202003-3015,2020-03-24,Noe Valley,Roof,On Hold,37.753092,-122.431457,93239,Roof permit at 4774 Valencia St
BLD202003-5982,2020-03-23,Noe Valley,Electrical,Completed,37.774543,-122.417117,79134,Electrical permit at 4610 Divisadero St
BLD202003-8193,2020-03-15,Noe Valley,New Construction,Completed,37.74537,-122.44023,776661,New Construction permit at 2501 Mission St
BLD202003-4371,2020-03-10,Noe Valley,HVAC Installation,Issued,37.738154,-122.426143,75384,HVAC Installation permit at 5231 Fulton St
BLD202003-5662,2020-03-24,Noe Valley,New Construction,Completed,37.745838,-122.444347,842024,New Construction permit at 2406 Valencia St
BLD202003-3715,2020-03-08,Noe Valley,Window Replacement,Issued,37.752388,-122.436097,111446,Window Replacement permit at 7594 Fulton St
BLD202003-1911,2020-03-28,Noe Valley,Demolition,Under Review,37.745109,-122.432438,91425,Demolition permit at 8060 Mission St
BLD202003-5373,2020-03-05,Noe Valley,Alteration,Issued,37.754118,-122.432428,272851,Alteration permit at 3884 Valencia St
BLD202003-1945,2020-03-14,Noe Valley,Solar Installation,Issued,37.757723,-122.426815,76877,Solar Installation permit at 9396 Columbus Ave
BLD202003-6149,2020-03-09,Noe Valley,Plumbing,Issued,37.743143,-122.445555,90915,Plumbing permit at 4632 Fulton St
BLD202003-7002,2020-03-25,Noe Valley,Seismic Retrofit,Issued,37.736179,-122.42055,67518,Seismic Retrofit permit at 3611 Van Ness Ave
BLD202003-7634,2020-03-15,Noe Valley,Plumbing,On Hold,37.741252,-122.439304,110020,Plumbing permit at 6536 Taraval St
BLD202003-5184,2020-03-10,Noe Valley,HVAC Installation,Withdrawn,37.749186,-122.428204,80655,HVAC Installation permit at 7279 Fulton St
BLD202003-9585,2020-03-16,Noe Valley,Seismic Retrofit,Completed,37.726652,-122.430224,47492,Seismic Retrofit permit at 3295 Fulton St
BLD202003-7307,2020-03-08,Noe Valley,Plumbing,Expired,37.767013,-122.435655,80158,Plumbing permit at 1056 Valencia St
BLD202003-2107,2020-03-06,Noe Valley,Addition,Issued,37.750591,-122.457926,233890,Addition permit at 4991 Divisadero St
BLD202003-3864,2020-03-08,Noe Valley,Solar Installation,Completed,37.754109,-122.424537,75371,Solar Installation permit at 279 Geary Blvd
BLD202003-1977,2020-03-09,Noe Valley,Demolition,Under Review,37.753622,-122.450071,38121,Demolition permit at 6203 Geary Blvd
BLD202209-8104,2022-09-08,Chinatown,Roof,On Hold,37.793748,-122.390346,27797,Roof permit at 1363 Van Ness Ave
BLD202209-2352,2022-09-14,Chinatown,Window Replacement,Approved,37.776444,-122.404986,26112,Window Replacement permit at 600 Market St
BLD202209-9023,2022-09-14,Chinatown,New Construction,Issued,37.800677,-122.430555,239032,New Construction permit at 8850 Market St
BLD202209-2632,2022-09-03,Chinatown,New Construction,Under Review,37.801111,-122.428691,246217,New Construction permit at 1103 Van Ness Ave
BLD202209-7009,2022-09-29,Chinatown,Foundation Work,Expired,37.783318,-122.396193,29693,Foundation Work permit at 9946 Market St
BLD202209-9134,2022-09-06,Chinatown,Foundation Work,Expired,37.803779,-122.429645,28566,Foundation Work permit at 4688 Fulton St
BLD202209-2335,2022-09-13,Chinatown,Seismic Retrofit,On Hold,37.812649,-122.413602,43784,Seismic Retrofit permit at 4552 Taraval St
BLD202209-8336,2022-09-13,Chinatown,Alteration,Under Review,37.781018,-122.417224,64352,Alteration permit at 7923 Columbus Ave
BLD202209-6931,2022-09-21,Chinatown,Plumbing,Approved,37.798278,-122.414562,20784,Plumbing permit at 2079 Mission St
BLD202209-6711,2022-09-25,Chinatown,Foundation Work,Approved,37.801511,-122.399441,24440,Foundation Work permit at 3116 Irving St
BLD202209-8797,2022-09-24,Chinatown,Solar Installation,Issued,37.799906,-122.418533,30517,Solar Installation permit at 8455 Divisadero St
BLD202209-8728,2022-09-01,Chinatown,Electrical,Expired,37.780306,-122.419905,27543,Electrical permit at 850 Fulton St
BLD202209-8592,2022-09-10,Chinatown,Solar Installation,Approved,37.794784,-122.407453,52705,Solar Installation permit at 2848 Mission St
BLD202209-5818,2022-09-16,Chinatown,Window Replacement,Issued,37.806988,-122.404999,33466,Window Replacement permit at 4233 Irving St
BLD202209-7358,2022-09-25,Chinatown,Mechanical,Issued,37.795309,-122.414397,32297,Mechanical permit at 4108 Irving St
BLD202209-4283,2022-09-03,Chinatown,Repair,Completed,37.776439,-122.413216,29347,Repair permit at 5841 Taraval St
BLD202209-4199,2022-09-12,Chinatown,Roof,Issued,37.79612,-122.386646,29031,Roof permit at 7721 Valencia St
BLD202209-9771,2022-09-06,Chinatown,Alteration,Completed,37.79508,-122.407567,73459,Alteration permit at 1753 Divisadero St
BLD202209-9557,2022-09-15,Chinatown,Foundation Work,Under Review,37.795966,-122.390463,26736,Foundation Work permit at 3033 Mission St
BLD202209-3739,2022-09-06,Chinatown,Solar Installation,Issued,37.790025,-122.40586,42580,Solar Installation permit at 1140 Fulton St
BLD202209-4282,2022-09-17,Chinatown,Electrical,Completed,37.788515,-122.389442,28196,Electrical permit at 1845 Columbus Ave
BLD202209-5313,2022-09-24,Chinatown,Mechanical,Under Review,37.80059,-122.415853,21061,Mechanical permit at 1920 Taraval St
BLD202209-3124,2022-09-29,Chinatown,Electrical,Under Review,37.773796,-122.388375,31929,Electrical permit at 860 Irving St
BLD202209-5146,2022-09-03,Chinatown,HVAC Installation,Expired,37.794461,-122.415811,28465,HVAC Installation permit at 5746 Columbus Ave
BLD202209-5771,2022-09-07,Chinatown,Repair,On Hold,37.77955,-122.404037,21779,Repair permit at 3780 Columbus Ave
BLD202209-9026,2022-09-17,Chinatown,Window Replacement,Completed,37.80456,-122.412012,27253,Window Replacement permit at 1528 Columbus Ave
BLD202209-4657,2022-09-03,Chinatown,Addition,Approved,37.784478,-122.399916,109409,Addition permit at 7225 Geary Blvd
BLD202209-5620,2022-09-02,Chinatown,Foundation Work,On Hold,37.802024,-122.420414,22970,Foundation Work permit at 6304 Fulton St
BLD202209-4861,2022-09-03,Chinatown,Addition,Under Review,37.790935,-122.412168,74960,Addition permit at 5582 Valencia St
BLD202209-9288,2022-09-13,Chinatown,Alteration,Under Review,37.771511,-122.406054,75158,Alteration permit at 3046 Fulton St
BLD202209-5199,2022-09-25,Chinatown,Solar Installation,Approved,37.785436,-122.410129,46704,Solar Installation permit at 9310 Taraval St
BLD202209-5236,2022-09-19,Chinatown,Demolition,Issued,37.795246,-122.398802,33953,Demolition permit at 6738 Van Ness Ave
BLD202209-1623,2022-09-29,Chinatown,Demolition,Expired,37.797725,-122.393756,18331,Demolition permit at 6690 Divisadero St
BLD202209-7122,2022-09-04,Chinatown,Mechanical,Issued,37.792382,-122.407461,35870,Mechanical permit at 7316 Market St
BLD201811-6676,2018-11-23,Dogpatch,ADU Construction,Expired,37.752812,-122.389392,219601,ADU Construction permit at 5491 Van Ness Ave
BLD201811-2183,2018-11-13,Dogpatch,HVAC Installation,Under Review,37.76259,-122.383963,68126,HVAC Installation permit at 3496 Geary Blvd
BLD201811-9683,2018-11-06,Dogpatch,ADU Construction,Completed,37.753195,-122.396406,159408,ADU Construction permit at 8131 Irving St
BLD201811-3600,2018-11-29,Dogpatch,Electrical,Under Review,37.767525,-122.3468,62106,Electrical permit at 6959 Taraval St
BLD201811-6186,2018-11-11,Dogpatch,Plumbing,On Hold,37.76205,-122.381577,50022,Plumbing permit at 6862 Columbus Ave
BLD201811-4522,2018-11-04,Dogpatch,Alteration,Completed,37.755293,-122.379742,178388,Alteration permit at 6042 Taraval St
BLD201811-8806,2018-11-30,Dogpatch,HVAC Installation,Withdrawn,37.775501,-122.389409,74792,HVAC Installation permit at 5721 Divisadero St
BLD201811-9519,2018-11-26,Dogpatch,Plumbing,Issued,37.752656,-122.376608,70786,Plumbing permit at 1179 Market St
BLD201811-4720,2018-11-13,Dogpatch,Demolition,Completed,37.754687,-122.396766,34514,Demolition permit at 6585 Valencia St
BLD201811-6414,2018-11-15,Dogpatch,Repair,Approved,37.76743,-122.382347,65564,Repair permit at 8847 Valencia St
BLD201811-9953,2018-11-03,Dogpatch,Roof,Issued,37.749019,-122.388481,54049,Roof permit at 7947 Market St
BLD201811-5802,2018-11-10,Dogpatch,Seismic Retrofit,Under Review,37.754904,-122.376684,67001,Seismic Retrofit permit at 7378 Divisadero St
BLD201811-1607,2018-11-28,Dogpatch,Addition,Completed,37.755419,-122.370407,131418,Addition permit at 5716 Mission St
BLD201811-1641,2018-11-03,Dogpatch,Roof,Approved,37.744919,-122.38875,45458,Roof permit at 1458 Valencia St
BLD201811-6629,2018-11-02,Dogpatch,Window Replacement,Issued,37.756728,-122.395534,65243,Window Replacement permit at 266 Columbus Ave
BLD201811-7127,2018-11-21,Dogpatch,Mechanical,Completed,37.761357,-122.396243,69218,Mechanical permit at 1688 Irving St
BLD201811-1154,2018-11-17,Dogpatch,HVAC Installation,Under Review,37.759015,-122.38202,64017,HVAC Installation permit at 6753 Taraval St
BLD201811-2255,2018-11-06,Dogpatch,Roof,Issued,37.757827,-122.3801,30626,Roof permit at 4068 Geary Blvd
BLD201811-3929,2018-11-29,Dogpatch,Plumbing,Expired,37.754131,-122.388526,62589,Plumbing permit at 787 Geary Blvd
BLD201811-6877,2018-11-18,Dogpatch,Seismic Retrofit,Approved,37.761422,-122.397008,50100,Seismic Retrofit permit at 2569 Van Ness Ave
BLD201811-4615,2018-11-05,Dogpatch,Repair,Completed,37.775494,-122.37997,57051,Repair permit at 6193 Valencia St
BLD201811-3166,2018-11-25,Dogpatch,Seismic Retrofit,Under Review,37.758418,-122.36053,81715,Seismic Retrofit permit at 7522 Market St
BLD201811-6845,2018-11-22,Dogpatch,Demolition,Issued,37.751817,-122.384658,44168,Demolition permit at 2637 Valencia St
BLD201811-6657,2018-11-27,Dogpatch,ADU Construction,Issued,37.755772,-122.411723,287538,ADU Construction permit at 4578 Mission St
BLD201811-5238,2018-11-06,Dogpatch,Electrical,Approved,37.764509,-122.37634,61275,Electrical permit at 5730 Divisadero St
BLD201811-3694,2018-11-11,Dogpatch,HVAC Installation,On Hold,37.756036,-122.382601,28414,HVAC Installation permit at 662 Divisadero St
BLD201811-5757,2018-11-29,Dogpatch,Demolition,Under Review,37.777456,-122.378473,63352,Demolition permit at 4507 Van Ness Ave
BLD201811-2258,2018-11-18,Dogpatch,Roof,Completed,37.770005,-122.390272,33221,Roof permit at 2155 Taraval St
BLD201811-4194,2018-11-02,Dogpatch,Mechanical,Approved,37.761729,-122.398343,57904,Mechanical permit at 9258 Geary Blvd
BLD201811-4253,2018-11-07,Dogpatch,Demolition,Completed,37.766558,-122.386971,58950,Demolition permit at 5966 Fulton St
BLD201806-9331,2018-06-24,North Beach,Electrical,Approved,37.796008,-122.412316,62979,Electrical permit at 5098 Columbus Ave
BLD201806-5672,2018-06-06,North Beach,Seismic Retrofit,Issued,37.813917,-122.411512,51975,Seismic Retrofit permit at 1231 Columbus Ave
BLD201806-7453,2018-06-26,North Beach,Alteration,Completed,37.807304,-122.402339,176342,Alteration permit at 7439 Market St
BLD201806-9243,2018-06-19,North Beach,New Construction,Expired,37.805923,-122.406429,453166,New Construction permit at 8637 Fulton St
BLD201806-3349,2018-06-28,North Beach,HVAC Installation,Under Review,37.811943,-122.408362,41833,HVAC Installation permit at 7935 Mission St
BLD201806-8290,2018-06-15,North Beach,Alteration,Withdrawn,37.797391,-122.412477,118712,Alteration permit at 6289 Geary Blvd
BLD201806-7039,2018-06-06,North Beach,Window Replacement,Expired,37.795616,-122.404606,46282,Window Replacement permit at 9821 Irving St
BLD201806-8891,2018-06-05,North Beach,Plumbing,Issued,37.807539,-122.406445,45599,Plumbing permit at 2431 Columbus Ave
BLD201806-1405,2018-06-26,North Beach,Electrical,Expired,37.798315,-122.378578,56079,Electrical permit at 3658 Columbus Ave
BLD201806-9862,2018-06-24,North Beach,Electrical,Under Review,37.774732,-122.412025,60619,Electrical permit at 443 Columbus Ave
BLD201806-6743,2018-06-08,North Beach,Mechanical,Under Review,37.810818,-122.410376,37793,Mechanical permit at 7023 Geary Blvd
BLD201806-8324,2018-06-06,North Beach,Alteration,Under Review,37.803345,-122.40804,128023,Alteration permit at 2212 Irving St
BLD201806-1762,2018-06-14,North Beach,New Construction,Completed,37.801408,-122.414569,479931,New Construction permit at 9645 Valencia St
BLD201806-2150,2018-06-29,North Beach,Solar Installation,Expired,37.795927,-122.402083,56533,Solar Installation permit at 1510 Divisadero St
BLD201806-4394,2018-06-14,North Beach,Window Replacement,Completed,37.800762,-122.407742,40919,Window Replacement permit at 702 Geary Blvd
BLD201806-8211,2018-06-17,North Beach,Mechanical,Under Review,37.796439,-122.419631,36086,Mechanical permit at 3709 Mission St
BLD201806-4161,2018-06-14,North Beach,Plumbing,On Hold,37.805955,-122.420494,37377,Plumbing permit at 3343 Market St
BLD201806-2076,2018-06-17,North Beach,Addition,Completed,37.813084,-122.416405,223197,Addition permit at 5529 Valencia St
BLD201806-7816,2018-06-04,North Beach,Demolition,Completed,37.782007,-122.40855,40665,Demolition permit at 8867 Irving St
BLD201806-7796,2018-06-05,North Beach,Roof,Issued,37.815195,-122.400578,49203,Roof permit at 1559 Divisadero St
BLD201806-8032,2018-06-14,North Beach,Roof,On Hold,37.79399,-122.387194,65531,Roof permit at 7971 Columbus Ave
BLD201806-9993,2018-06-26,North Beach,Demolition,Issued,37.792083,-122.411151,42122,Demolition permit at 2512 Van Ness Ave
BLD201806-6632,2018-06-07,North Beach,Roof,Approved,37.801651,-122.411012,55691,Roof permit at 4024 Divisadero St
BLD201806-1082,2018-06-09,North Beach,Seismic Retrofit,Approved,37.791134,-122.41978,63738,Seismic Retrofit permit at 5443 Divisadero St
BLD201806-6724,2018-06-14,North Beach,Plumbing,Issued,37.796497,-122.408417,42849,Plumbing permit at 745 Market St
BLD201806-9406,2018-06-15,North Beach,Demolition,Completed,37.796749,-122.41835,52490,Demolition permit at 7699 Irving St
BLD201806-3665,2018-06-19,North Beach,Repair,On Hold,37.806598,-122.405963,30436,Repair permit at 112 Fulton St
BLD201806-9992,2018-06-06,North Beach,Repair,Expired,37.802334,-122.405488,52615,Repair permit at 3906 Van Ness Ave
BLD201806-1805,2018-06-21,North Beach,Demolition,Completed,37.80751,-122.426019,51541,Demolition permit at 4704 Irving St
BLD201806-4479,2018-06-22,North Beach,Demolition,Under Review,37.797688,-122.417071,47220,Demolition permit at 2657 Mission St
BLD201806-1296,2018-06-02,North Beach,Electrical,Issued,37.816984,-122.402043,41889,Electrical permit at 5740 Valencia St
BLD201903-7030,2019-03-01,SOMA,Addition,Issued,37.788434,-122.396894,132602,Addition permit at 5458 Mission St
BLD201903-4943,2019-03-14,SOMA,Mechanical,Expired,37.781566,-122.398634,80444,Mechanical permit at 6071 Taraval St
BLD201903-9946,2019-03-25,SOMA,New Construction,Completed,37.793113,-122.400432,655496,New Construction permit at 7505 Market St
BLD201903-7378,2019-03-05,SOMA,ADU Construction,Under Review,37.769862,-122.394807,289081,ADU Construction permit at 1554 Geary Blvd
BLD201903-1227,2019-03-19,SOMA,Repair,Under Review,37.766087,-122.397,71532,Repair permit at 4729 Taraval St
BLD201903-9570,2019-03-15,SOMA,Foundation Work,Issued,37.782402,-122.429304,67737,Foundation Work permit at 2446 Columbus Ave
BLD201903-6252,2019-03-20,SOMA,Electrical,On Hold,37.773637,-122.417554,91070,Electrical permit at 8546 Taraval St
BLD201903-2148,2019-03-18,SOMA,Seismic Retrofit,Issued,37.774283,-122.417417,72576,Seismic Retrofit permit at 2176 Columbus Ave
BLD201903-1744,2019-03-14,SOMA,Addition,Completed,37.780459,-122.387785,209980,Addition permit at 340 Taraval St
BLD201903-1657,2019-03-06,SOMA,Electrical,Issued,37.788795,-122.422591,55602,Electrical permit at 6999 Geary Blvd
BLD201903-5969,2019-03-02,SOMA,HVAC Installation,Issued,37.764349,-122.404167,43670,HVAC Installation permit at 4053 Market St
BLD201903-9129,2019-03-22,SOMA,New Construction,Issued,37.793478,-122.39157,628146,New Construction permit at 6337 Van Ness Ave
BLD201903-9247,2019-03-15,SOMA,Solar Installation,Issued,37.769646,-122.39749,44183,Solar Installation permit at 5709 Valencia St
BLD201903-2505,2019-03-07,SOMA,Demolition,Under Review,37.78832,-122.427469,64783,Demolition permit at 9810 Fulton St
BLD201903-6210,2019-03-31,SOMA,Mechanical,Issued,37.785757,-122.418909,81608,Mechanical permit at 7446 Van Ness Ave
BLD201903-2311,2019-03-27,SOMA,Foundation Work,Issued,37.787553,-122.401163,55353,Foundation Work permit at 3640 Irving St
BLD201903-8290,2019-03-16,SOMA,Electrical,Issued,37.770288,-122.409086,54336,Electrical permit at 3733 Market St
BLD201903-4405,2019-03-10,SOMA,Window Replacement,Issued,37.783315,-122.418584,80314,Window Replacement permit at 6366 Mission St
BLD201903-1531,2019-03-24,SOMA,Foundation Work,Withdrawn,37.778784,-122.408367,62464,Foundation Work permit at 8378 Valencia St
BLD201903-2029,2019-03-01,SOMA,Seismic Retrofit,Issued,37.776522,-122.407982,53659,Seismic Retrofit permit at 9536 Valencia St
BLD201903-8673,2019-03-11,SOMA,Electrical,Approved,37.790851,-122.412768,53445,Electrical permit at 1809 Fulton St
BLD201903-3784,2019-03-03,SOMA,Plumbing,Completed,37.787601,-122.417558,61699,Plumbing permit at 4591 Columbus Ave
BLD201903-6264,2019-03-25,SOMA,HVAC Installation,Under Review,37.774562,-122.409275,56032,HVAC Installation permit at 9558 Fulton St
BLD201903-3466,2019-03-16,SOMA,Mechanical,Withdrawn,37.770075,-122.412085,75026,Mechanical permit at 7831 Irving St
BLD201903-4622,2019-03-23,SOMA,Solar Installation,Approved,37.766855,-122.390773,70050,Solar Installation permit at 9840 Divisadero St
BLD201903-2520,2019-03-25,SOMA,Alteration,Approved,37.781228,-122.40422,232580,Alteration permit at 5487 Taraval St
BLD201903-5637,2019-03-21,SOMA,HVAC Installation,Under Review,37.774785,-122.408933,53574,HVAC Installation permit at 6245 Market St
BLD201903-8652,2019-03-25,SOMA,ADU Construction,Under Review,37.785853,-122.406906,255493,ADU Construction permit at 9994 Market St
BLD201903-5362,2019-03-16,SOMA,Repair,Completed,37.784223,-122.399105,39957,Repair permit at 5018 Columbus Ave
BLD201903-3552,2019-03-10,SOMA,Demolition,Approved,37.76871,-122.411559,56771,Demolition permit at 7247 Taraval St
BLD201903-7395,2019-03-26,SOMA,Roof,Issued,37.776047,-122.401839,75730,Roof permit at 9705 Taraval St
