date,neighborhood,population,median_income,unemployment_rate,poverty_rate,renters_pct,foreclosure_rate,tax_delinquency_rate,crime_rate_per_1k,permits_count,permits_valuation_total,code_violations,vacancy_rate,pm25_aqi,311_requests,tree_canopy_pct,median_home_value
2021-12,Dogpatch,12333,120153.0,6.4,10.0,61.5,0.53,1.4,8.4,41,4359918,90,4.2,32,600,9.7,1620443
2022-01,Dogpatch,12273,121168.0,5.0,9.3,61.5,0.35,1.4,10.5,39,4477830,89,4.1,32,660,9.7,1623397
2022-02,Dogpatch,12428,121724.0,5.9,10.0,62.1,0.49,1.7,10.4,55,6182227,93,4.5,34,622,9.9,1629590
2022-03,Dogpatch,12359,122464.0,6.0,8.8,60.9,0.48,1.5,10.6,73,8278080,70,4.2,32,537,9.8,1670654
2022-04,Dogpatch,12388,123137.0,5.3,9.8,60.6,0.57,1.7,11.4,83,9318844,94,4.0,25,497,9.9,1684518
2022-05,Dogpatch,12403,123031.0,5.1,10.8,61.5,0.47,1.7,10.4,91,10338965,80,4.0,26,439,9.8,1678980
2022-06,Dogpatch,12358,120856.0,5.6,9.7,61.7,0.43,1.6,10.2,98,10782670,85,3.7,27,533,9.9,1637575
2022-07,Dogpatch,12454,122399.0,5.1,8.9,61.8,0.44,1.5,8.2,93,10382039,83,4.0,27,564,9.7,1660464
2022-08,Dogpatch,12451,123128.0,5.6,9.4,61.2,0.42,1.5,7.9,89,9923157,93,4.3,61,489,9.8,1672416
2022-09,Dogpatch,12320,121718.0,5.4,8.9,60.5,0.58,1.7,7.5,81,8814759,100,4.2,66,501,9.6,1665998
2022-10,Dogpatch,12409,120848.0,6.1,9.9,61.5,0.36,1.8,8.0,57,6293234,81,4.2,47,528,9.7,1662362
2022-11,Dogpatch,12351,122985.0,5.7,9.4,61.5,0.53,1.6,8.3,46,5238876,108,4.2,33,465,9.7,1687810
2022-12,Dogpatch,12326,122510.0,5.7,9.4,61.6,0.51,2.1,8.7,48,5380431,93,4.6,33,606,9.8,1692248
2023-01,Dogpatch,12361,122942.0,6.0,10.6,60.7,0.41,1.9,9.6,49,5551728,88,4.4,31,554,9.8,1708940
2023-02,Dogpatch,12379,124016.0,5.6,9.5,61.5,0.41,2.0,10.6,52,5994215,92,4.1,35,623,9.6,1709922
2023-03,Dogpatch,12410,121892.0,5.6,9.8,60.6,0.5,1.7,10.4,75,8404734,87,4.2,33,490,9.6,1694037
2023-04,Dogpatch,12356,123870.0,6.0,9.6,61.2,0.53,1.8,10.8,85,9518106,93,4.4,42,439,9.9,1732202
2023-05,Dogpatch,12422,123812.0,6.0,8.6,60.9,0.59,1.6,11.8,88,9736525,85,4.4,28,476,9.9,1738355
2023-06,Dogpatch,12378,122962.0,4.9,9.8,61.5,0.48,1.7,9.9,102,11538885,68,4.3,25,424,9.7,1718943
2023-07,Dogpatch,12420,126335.0,5.5,8.8,61.1,0.34,1.5,9.6,98,11149176,87,4.5,27,556,9.8,1763861
2023-08,Dogpatch,12411,125067.0,6.0,9.8,61.2,0.45,1.9,8.8,84,9337249,81,4.2,75,487,9.7,1734419
2023-09,Dogpatch,12477,125864.0,5.8,10.1,61.1,0.48,2.0,7.8,74,8444034,97,4.2,54,541,9.9,1778724
2023-10,Dogpatch,12430,126096.0,5.4,9.3,61.6,0.42,1.7,8.2,63,7152197,87,4.2,68,499,9.7,1786178
2023-11,Dogpatch,12412,125133.0,5.7,10.1,60.7,0.46,1.7,8.0,50,5573179,75,4.6,24,513,9.8,1765923
2023-12,Dogpatch,12486,128953.0,5.0,10.1,61.1,0.58,1.9,9.1,45,5062490,100,4.3,28,580,9.9,1838008
2024-01,Dogpatch,12345,126749.0,5.4,8.9,61.3,0.39,1.4,9.0,42,4697054,77,4.2,26,615,9.9,1797300
2024-02,Dogpatch,12394,126077.0,5.3,9.2,61.6,0.3,1.7,10.1,60,6639793,90,4.4,20,545,9.8,1794174
2024-03,Dogpatch,12415,127098.0,5.2,8.8,61.2,0.35,1.5,11.4,73,8232269,83,4.5,31,439,9.6,1825981
2024-04,Dogpatch,12346,127278.0,6.0,9.6,60.9,0.33,1.4,11.4,94,10642533,85,4.5,26,511,9.8,1809518
2024-05,Dogpatch,12407,128720.0,5.7,10.1,60.7,0.59,1.8,10.2,100,11384675,75,4.3,32,507,9.8,1834658
2024-06,Dogpatch,12532,125988.0,5.8,9.6,60.8,0.47,1.4,10.0,100,11144283,95,4.0,22,451,10.0,1783020
2024-07,Dogpatch,12431,126626.0,5.4,9.8,61.5,0.41,1.4,9.7,99,11189482,95,4.1,25,501,9.9,1818766
2024-08,Dogpatch,12436,126831.0,6.0,9.4,61.1,0.34,1.7,8.7,90,10363596,96,4.4,48,468,9.9,1832004
2024-09,Dogpatch,12357,128529.0,5.7,9.0,61.5,0.37,1.2,7.7,74,8444083,119,4.4,57,519,9.8,1860119
2024-10,Dogpatch,12430,128330.0,5.4,8.7,60.9,0.5,1.6,7.6,57,6550451,81,4.3,45,424,9.8,1867103
2024-11,Dogpatch,12340,128349.0,5.8,10.7,61.0,0.41,1.5,8.3,43,4872446,72,4.5,35,539,9.6,1862015
2024-12,Dogpatch,12330,128497.0,5.6,9.6,61.5,0.48,1.3,8.7,44,4936661,75,4.7,36,631,9.7,1836705
2025-01,Dogpatch,12453,129021.0,5.4,10.0,61.6,0.49,1.7,9.4,51,5754293,95,4.0,36,628,9.7,1874225
2025-02,Dogpatch,12373,130375.0,6.0,9.8,62.0,0.49,1.9,10.9,58,6687987,100,4.5,26,489,9.8,1876092
2025-03,Dogpatch,12367,128192.0,5.4,9.9,61.7,0.53,1.8,11.3,60,6846793,72,4.4,20,489,9.9,1857662
2025-04,Dogpatch,12465,129790.0,5.7,9.8,61.0,0.49,1.7,11.2,84,9526946,87,4.2,26,544,9.7,1894387
2025-05,Dogpatch,12476,130403.0,5.9,9.2,61.6,0.37,1.6,10.9,96,11023182,85,4.0,34,493,9.8,1910551
2025-06,Dogpatch,12421,129805.0,5.4,10.2,61.6,0.48,1.6,10.2,104,12099850,77,4.5,35,426,9.8,1893473
2025-07,Dogpatch,12441,129565.0,5.5,9.2,61.6,0.5,1.7,9.4,101,11566831,107,3.9,21,410,9.6,1911160
2025-08,Dogpatch,12448,131350.0,5.2,9.8,61.2,0.49,1.8,8.0,101,11816342,85,3.9,53,510,9.9,1922987
2025-09,Dogpatch,12435,128832.0,5.7,9.4,62.2,0.32,2.0,6.9,66,7383737,93,3.9,34,511,9.8,1901922
2025-10,Dogpatch,12414,132402.0,5.6,9.8,61.3,0.37,1.8,7.2,58,6770193,71,3.8,68,467,9.7,1959797
2025-11,Dogpatch,12404,131210.0,5.5,9.5,60.8,0.5,1.9,7.4,52,6006308,98,4.3,29,517,9.9,1946879
2025-12,Dogpatch,12448,130637.0,6.0,9.7,61.2,0.46,1.9,8.1,35,4043387,102,4.8,29,604,9.9,1937243
2018-01,Excelsior,45703,71915.0,7.1,16.9,58.6,1.08,3.1,11.4,36,3018368,115,5.1,26,2154,17.6,863534
2018-02,Excelsior,45590,71986.0,6.7,16.5,58.7,1.31,2.9,11.7,41,3585306,120,5.4,29,2145,17.8,866616
2018-03,Excelsior,45628,73706.0,6.4,14.7,58.6,1.19,2.8,12.5,54,4662240,110,5.5,24,1820,17.7,892570
2018-04,Excelsior,45742,72916.0,6.9,16.6,58.5,1.06,2.5,13.9,70,6077254,110,4.6,30,1741,17.5,881251
2018-05,Excelsior,45643,72815.0,6.8,16.1,57.3,1.01,2.6,12.5,71,6020216,114,5.1,25,1826,17.5,871273
2018-06,Excelsior,45676,73279.0,7.1,17.2,58.0,1.09,2.5,11.7,77,6593650,128,4.6,32,1756,17.5,895644
2018-07,Excelsior,45649,72194.0,6.6,17.3,57.9,1.11,2.7,11.3,69,5920619,119,4.8,35,1864,17.7,879909
2018-08,Excelsior,45534,73257.0,6.7,16.3,57.3,1.15,2.5,10.1,69,5930420,128,4.8,64,1735,17.7,903146
2018-09,Excelsior,45708,72562.0,6.4,16.2,58.8,1.11,2.4,8.7,60,5225638,103,4.5,45,1715,17.6,912634
2018-10,Excelsior,45605,72888.0,7.2,16.8,58.1,1.09,2.5,8.8,44,3914038,109,5.0,40,1814,17.7,900559
2018-11,Excelsior,45627,73343.0,6.6,16.9,58.1,0.95,2.7,9.5,36,3069001,110,4.8,28,1761,17.7,893085
2018-12,Excelsior,45693,73370.0,7.1,16.9,58.5,1.14,2.5,9.5,28,2502371,116,5.3,35,2132,17.6,904463
2019-01,Excelsior,45671,72904.0,7.2,16.4,58.2,1.02,2.9,10.7,37,3246949,111,5.2,30,2165,17.6,901695
2019-02,Excelsior,45695,73623.0,6.5,16.2,58.3,1.11,2.9,12.6,39,3368981,112,5.1,29,2199,17.6,924514
2019-03,Excelsior,45701,72844.0,6.7,16.6,57.4,0.97,2.8,13.6,60,5163600,126,5.1,22,1807,17.5,913748
2019-04,Excelsior,45689,72520.0,6.4,16.3,57.0,1.05,2.8,12.9,69,6071051,105,5.0,34,1806,17.5,901332
2019-05,Excelsior,45648,75027.0,7.0,16.1,58.3,0.97,2.6,13.9,74,6568991,118,5.5,20,1795,17.8,945745
2019-06,Excelsior,45758,74036.0,6.6,15.8,57.7,1.18,2.9,12.3,79,6888664,125,5.3,24,1823,17.4,927414
2019-07,Excelsior,45723,72850.0,6.7,16.3,58.3,1.07,2.5,11.2,64,5507920,111,5.0,27,1732,17.6,922706
2019-08,Excelsior,45756,76727.0,7.3,15.6,58.0,1.1,2.7,10.1,78,6784159,108,5.6,45,1829,17.7,969228
2019-09,Excelsior,45704,75352.0,6.5,16.0,58.5,0.89,3.0,9.4,55,4659116,103,4.9,67,1703,17.7,945773
2019-10,Excelsior,45684,74788.0,6.9,15.9,58.5,0.87,2.7,9.0,42,3487849,123,4.7,53,1814,17.6,956170
2019-11,Excelsior,45693,75087.0,6.8,16.5,58.9,1.11,2.9,10.0,42,3638295,126,5.1,35,1835,17.6,954893
2019-12,Excelsior,45709,75075.0,6.8,16.1,59.1,1.15,2.6,9.9,38,3252812,101,4.6,21,2104,17.5,966479
2020-01,Excelsior,45695,74544.0,6.4,16.1,57.3,1.06,3.2,9.3,34,3037051,110,4.8,38,2111,17.6,951216
2020-02,Excelsior,45652,75683.0,6.7,16.5,58.5,1.08,3.1,9.5,50,4509577,133,5.1,26,2270,17.6,956832
2020-03,Excelsior,45690,74169.0,11.0,15.8,58.1,1.2,2.9,10.5,55,4790877,111,5.1,32,1800,17.6,939414
2020-04,Excelsior,45670,74543.0,10.6,16.8,58.6,0.99,2.8,10.6,62,5262256,125,4.7,29,1758,17.7,951491
2020-05,Excelsior,45694,75299.0,10.9,16.1,58.2,1.05,2.4,10.0,77,6718431,109,4.6,21,1772,17.7,961176
2020-06,Excelsior,45722,74924.0,11.0,15.9,57.6,1.07,3.1,10.8,79,6895774,119,5.2,29,1830,17.6,961055
2020-07,Excelsior,45643,75190.0,11.0,16.1,58.4,1.07,2.5,8.8,69,5935409,128,4.9,26,1886,17.7,966146
2020-08,Excelsior,45725,75541.0,10.6,16.3,58.0,1.11,3.0,8.5,63,5578145,104,5.2,57,1827,17.6,997544
2020-09,Excelsior,45659,76876.0,10.5,16.3,58.5,1.11,2.7,7.5,56,5131517,107,4.9,59,1793,17.6,1007014
2020-10,Excelsior,45564,75430.0,10.3,15.4,59.4,1.16,2.9,7.1,47,3945946,126,4.8,47,1827,17.6,980647
2020-11,Excelsior,45638,76256.0,11.1,15.8,58.9,1.01,2.8,8.2,32,2925487,135,5.1,27,1766,17.7,1005623
2020-12,Excelsior,45779,76247.0,11.1,16.0,57.8,1.21,3.1,7.6,28,2471454,125,4.7,31,2143,17.7,987019
2021-01,Excelsior,45746,76250.0,7.5,16.0,57.2,0.71,2.8,11.4,23,1792935,129,5.0,27,2218,17.6,1000050
2021-02,Excelsior,45710,76066.0,7.9,16.4,58.1,0.72,2.7,12.4,45,3840563,122,5.0,30,2204,17.5,1000972
2021-03,Excelsior,45723,76468.0,7.5,16.3,58.6,0.78,2.5,14.2,55,4921720,100,4.9,27,1804,17.5,1002492
2021-04,Excelsior,45694,75744.0,7.8,15.7,58.4,0.68,2.8,14.4,63,5565670,118,4.9,28,1734,17.7,1004345
2021-05,Excelsior,45743,75312.0,7.6,15.8,57.2,0.86,3.0,15.5,68,5972330,129,5.0,27,1715,17.7,993810
2021-06,Excelsior,45675,77320.0,7.8,16.0,58.1,0.93,2.7,14.4,80,7127915,114,5.4,30,1759,17.5,1027096
2021-07,Excelsior,45667,77099.0,8.1,16.1,57.8,0.91,2.9,12.8,63,5611712,124,5.6,22,1866,17.8,1002059
2021-08,Excelsior,45737,77909.0,7.7,15.7,58.5,0.71,2.7,11.5,75,6725383,117,4.9,39,1864,17.6,1046854
2021-09,Excelsior,45698,76772.0,7.9,15.9,57.6,0.95,2.6,10.6,59,5088828,105,5.0,42,1893,17.6,1031482
2021-10,Excelsior,45741,77811.0,7.8,16.5,57.8,0.94,2.5,10.2,37,3257939,116,4.9,52,1739,17.5,1043711
2021-11,Excelsior,45717,76987.0,8.2,15.3,58.0,0.72,2.9,10.2,35,2912855,124,5.0,30,1770,17.5,1045072
2021-12,Excelsior,45628,76750.0,8.2,16.2,58.0,0.89,2.8,11.2,34,3051274,121,5.7,29,2157,17.5,1028656
2022-01,Excelsior,45811,78920.0,6.6,15.9,57.6,0.67,2.8,12.1,31,2822237,115,4.6,20,2145,17.4,1041990
2022-02,Excelsior,45775,77969.0,6.7,15.7,57.6,0.81,2.7,13.2,41,3525608,111,5.0,27,2175,17.6,1052586
2022-03,Excelsior,45766,78778.0,7.1,15.4,57.9,0.84,2.9,14.1,59,5179592,120,5.1,23,1788,17.8,1065382
2022-04,Excelsior,45835,76872.0,7.0,14.5,58.2,0.83,2.9,14.4,71,6225598,114,4.9,24,1891,17.6,1050857
2022-05,Excelsior,45773,77476.0,7.2,16.0,57.7,0.81,2.5,15.3,79,7003182,128,4.6,26,1797,17.8,1039734
2022-06,Excelsior,45636,77131.0,7.1,15.5,58.1,0.85,2.7,13.7,80,7042187,114,5.1,34,1765,17.3,1054921
2022-07,Excelsior,45769,78904.0,6.9,15.5,58.5,0.86,2.8,13.6,67,6009570,104,5.3,22,1743,17.5,1077200
2022-08,Excelsior,45694,78251.0,6.7,15.6,58.9,0.84,2.7,12.1,69,6052750,118,5.2,44,1754,17.6,1064436
2022-09,Excelsior,45798,79710.0,6.6,15.9,58.8,0.63,2.5,10.2,56,5026655,112,5.0,60,1868,17.6,1114775
2022-10,Excelsior,45823,80426.0,7.0,16.7,58.1,0.69,2.6,9.4,46,4179792,118,5.1,56,1899,17.7,1111797
2022-11,Excelsior,45735,77615.0,6.3,16.7,57.9,0.71,2.8,10.5,39,3640928,131,4.8,34,1789,17.6,1055457
2022-12,Excelsior,45642,79328.0,6.5,16.2,58.1,0.8,3.0,10.3,30,2708003,119,5.4,34,2171,17.6,1095589
2023-01,Excelsior,45654,79336.0,6.9,15.9,57.7,0.64,2.7,13.3,32,2986774,131,5.1,26,2192,17.6,1086231
2023-02,Excelsior,45695,80080.0,7.1,15.5,58.2,0.84,2.7,13.4,41,3614372,142,5.0,36,2252,17.6,1111215
2023-03,Excelsior,45734,78135.0,6.3,15.7,58.0,0.96,2.7,15.4,53,4911804,121,5.2,27,1837,17.8,1081342
2023-04,Excelsior,45713,79635.0,7.3,16.1,58.9,0.8,2.8,15.0,73,6531958,129,5.2,20,1852,17.5,1114596
2023-05,Excelsior,45776,80341.0,7.0,16.2,58.0,0.85,3.0,15.3,70,6352804,106,4.8,31,1814,17.7,1114733
2023-06,Excelsior,45725,80358.0,6.5,15.2,58.8,0.72,3.0,13.9,71,6455736,121,5.2,29,1761,17.7,1119860
2023-07,Excelsior,45688,80734.0,6.6,15.1,58.0,0.7,2.6,12.7,76,6993124,107,4.5,30,1899,17.7,1160667
2023-08,Excelsior,45750,80647.0,6.2,15.8,58.3,0.73,2.7,11.1,67,6260654,112,5.1,48,1848,17.6,1126964
2023-09,Excelsior,45638,80790.0,6.7,15.5,57.6,0.91,2.9,10.9,62,5663729,104,5.6,41,1791,17.7,1141801
2023-10,Excelsior,45764,80278.0,6.6,16.8,58.2,0.75,2.6,10.0,46,4144766,119,5.6,46,1812,17.5,1132361
2023-11,Excelsior,45707,80288.0,6.4,15.6,58.4,0.96,2.8,10.0,30,2582196,103,5.6,31,1778,17.5,1123455
2023-12,Excelsior,45706,82262.0,6.8,14.8,59.4,0.66,2.6,11.7,36,3233716,103,4.8,25,2169,17.6,1160783
2024-01,Excelsior,45736,80031.0,6.9,16.2,58.1,0.75,2.8,12.9,32,3025577,120,5.1,36,2111,17.7,1137499
2024-02,Excelsior,45692,81679.0,6.9,15.4,58.6,0.71,2.8,13.5,42,3865537,113,4.6,20,2207,17.5,1161817
2024-03,Excelsior,45742,80977.0,7.4,15.6,58.6,0.8,2.7,14.4,64,5900079,135,5.1,25,1787,17.5,1159055
2024-04,Excelsior,45711,78427.0,7.5,15.2,57.9,0.94,2.5,15.4,64,5577290,133,5.3,34,1826,17.7,1105203
2024-05,Excelsior,45746,80686.0,6.4,15.7,58.8,0.73,2.7,13.9,76,6942090,123,5.2,26,1776,17.7,1160222
2024-06,Excelsior,45733,81326.0,7.2,15.3,58.6,0.76,2.5,14.4,80,7181976,102,4.7,28,1905,17.5,1178198
2024-07,Excelsior,45736,80704.0,6.7,14.8,57.8,0.68,2.4,13.1,77,6888490,118,4.8,20,1956,17.6,1151321
2024-08,Excelsior,45647,80529.0,7.3,16.2,58.6,0.66,3.1,11.3,71,6453400,100,4.7,47,1837,17.5,1155405
2024-09,Excelsior,45735,82954.0,7.0,14.9,58.9,0.65,3.0,9.9,58,5328264,117,5.3,60,1848,17.6,1181892
2024-10,Excelsior,45758,81731.0,6.5,15.2,58.3,0.79,3.0,10.5,47,4322391,116,5.3,62,1807,17.8,1173882
2024-11,Excelsior,45819,81079.0,7.0,16.1,57.2,0.78,2.9,10.3,39,3544665,105,5.8,27,1833,17.5,1149655
2024-12,Excelsior,45700,81120.0,7.1,15.1,57.9,0.66,2.8,10.7,39,3562043,110,5.3,30,2170,17.5,1174692
2025-01,Excelsior,45764,84040.0,6.6,16.5,58.5,0.62,2.6,13.0,44,4050690,117,4.7,36,2122,17.7,1233802
2025-02,Excelsior,45751,83813.0,7.4,15.5,58.1,0.76,2.6,13.2,48,4395122,119,4.6,29,2222,17.5,1219714
2025-03,Excelsior,45656,81666.0,7.0,15.2,59.1,0.81,2.9,13.9,55,4922551,105,5.3,34,1825,17.5,1193866
2025-04,Excelsior,45654,84434.0,6.4,14.7,58.3,0.79,2.7,14.2,75,6747681,101,5.0,23,1866,17.5,1249063
2025-05,Excelsior,45803,84481.0,7.4,15.3,57.7,0.76,2.6,14.1,79,7255844,108,5.0,32,1859,17.4,1233650
2025-06,Excelsior,45745,82204.0,6.8,15.4,58.5,0.78,2.6,14.6,84,7707833,126,5.1,36,1812,17.6,1212206
2025-07,Excelsior,45831,85034.0,7.0,15.5,58.5,0.87,3.0,12.2,85,7898250,122,5.5,33,1858,17.6,1264869
2025-08,Excelsior,45788,83789.0,7.1,16.5,57.6,0.69,3.3,11.3,70,6421064,128,5.8,45,1806,17.6,1241468
2025-09,Excelsior,45815,85424.0,7.0,16.5,57.9,0.69,3.0,10.2,51,4696712,118,4.9,39,1801,17.5,1267192
2025-10,Excelsior,45658,84030.0,7.0,15.2,58.7,0.63,2.6,9.7,49,4530589,137,4.8,34,1895,17.5,1249579
2025-11,Excelsior,45707,82012.0,6.7,15.7,57.6,0.83,2.9,9.6,36,3433916,122,5.0,32,1773,17.7,1226534
2025-12,Excelsior,45763,84449.0,6.5,14.5,58.0,0.76,3.0,11.5,35,3346902,106,5.4,26,2233,17.6,1234030
2018-01,Visitacion Valley,19912,58810.0,7.6,21.0,65.7,1.22,3.1,14.2,28,2408860,148,6.1,26,910,14.1,701250
2018-02,Visitacion Valley,19758,57622.0,7.7,20.5,65.3,1.39,3.6,14.4,40,3166127,135,5.5,23,1067,14.3,703283
2018-03,Visitacion Valley,19873,58022.0,7.9,20.2,65.2,1.33,3.4,15.4,51,4037700,148,6.4,23,831,14.2,699493
2018-04,Visitacion Valley,19824,57367.0,7.8,20.7,65.9,1.39,3.6,15.7,59,4554216,136,6.1,31,837,14.3,679451
2018-05,Visitacion Valley,19965,57323.0,8.0,21.5,65.3,1.51,3.6,16.8,67,5259465,129,5.1,28,813,14.2,680424
2018-06,Visitacion Valley,19868,59053.0,7.9,20.2,66.2,1.39,3.5,13.7,77,6141221,119,5.8,31,884,14.2,717545
2018-07,Visitacion Valley,19848,59170.0,7.5,20.6,65.8,1.29,3.9,14.5,64,4954777,138,5.5,35,783,14.3,721734
2018-08,Visitacion Valley,19847,58911.0,8.0,21.1,65.8,1.33,3.8,12.7,57,4516521,148,5.3,64,794,14.4,719870
2018-09,Visitacion Valley,19945,58008.0,7.4,20.9,65.9,1.36,3.7,11.1,38,3057430,125,5.5,78,915,14.1,715765
2018-10,Visitacion Valley,19855,58578.0,7.6,20.2,65.8,1.44,3.4,11.3,37,2869971,140,5.2,68,802,14.3,731578
2018-11,Visitacion Valley,19916,58152.0,7.4,20.3,66.4,1.4,3.4,11.1,37,3003684,139,5.8,30,840,14.2,715246
2018-12,Visitacion Valley,19922,59421.0,7.5,21.3,65.9,1.47,3.5,12.6,29,2383994,130,5.5,33,974,14.4,738279
2019-01,Visitacion Valley,19887,59979.0,7.6,21.4,66.2,1.54,3.4,12.9,29,2291533,151,6.3,31,989,14.2,749573
2019-02,Visitacion Valley,19996,61045.0,8.1,21.5,66.2,1.41,3.4,14.8,42,3236572,133,5.4,35,967,14.2,749360
2019-03,Visitacion Valley,19967,57648.0,7.9,20.3,65.5,1.43,3.6,16.0,49,3798191,133,5.7,30,824,14.3,716801
2019-04,Visitacion Valley,19898,59066.0,7.4,21.0,66.4,1.46,3.4,16.6,57,4604844,131,5.8,27,800,14.0,740400
2019-05,Visitacion Valley,19907,59972.0,7.8,20.5,66.3,1.51,3.4,16.1,71,5631988,131,5.8,22,770,14.1,730366
2019-06,Visitacion Valley,19944,57657.0,7.8,21.3,65.7,1.35,3.6,14.9,73,5491642,125,5.8,30,864,14.2,719864
2019-07,Visitacion Valley,19875,62068.0,8.2,21.1,65.8,1.47,3.7,13.7,64,5364615,137,6.3,30,811,14.3,781225
2019-08,Visitacion Valley,19898,58643.0,7.9,20.6,65.6,1.36,3.6,11.4,58,4698667,122,5.7,45,804,14.4,720558
2019-09,Visitacion Valley,19930,59466.0,7.6,20.3,66.2,1.39,3.5,11.2,48,3627111,129,5.9,32,771,14.2,741969
2019-10,Visitacion Valley,19892,58948.0,7.6,20.8,66.1,1.54,3.5,11.7,38,3102904,154,5.7,34,829,14.1,741703
2019-11,Visitacion Valley,19993,58920.0,7.8,20.4,65.6,1.49,3.6,11.0,29,2335941,151,5.4,39,888,14.3,748969
2019-12,Visitacion Valley,19953,59231.0,7.5,21.2,65.9,1.4,3.0,11.9,23,1880514,132,5.5,43,1044,14.3,773606
2020-01,Visitacion Valley,19936,59571.0,7.5,21.3,64.8,1.41,3.1,10.8,36,2900212,144,6.2,29,1132,14.2,767200
2020-02,Visitacion Valley,19866,62062.0,8.1,21.5,65.8,1.29,3.6,11.0,38,3098293,158,5.7,30,984,14.1,792157
2020-03,Visitacion Valley,19902,59570.0,11.4,20.5,65.8,1.37,3.3,12.8,52,4160938,129,5.8,29,765,14.3,764753
2020-04,Visitacion Valley,19892,59069.0,11.5,21.7,65.0,1.39,3.5,13.1,52,4153210,117,5.7,26,781,14.3,754269
2020-05,Visitacion Valley,19922,61246.0,12.1,20.1,66.3,1.41,3.5,12.1,70,5551371,139,6.2,34,895,14.1,793944
2020-06,Visitacion Valley,19842,60607.0,12.3,20.4,66.4,1.51,3.7,11.2,72,5766206,145,5.2,31,833,14.0,771122
2020-07,Visitacion Valley,19809,60214.0,11.9,20.8,65.9,1.31,3.8,10.8,67,5461194,124,5.7,32,793,14.3,781459
2020-08,Visitacion Valley,19896,60910.0,11.9,21.0,65.8,1.53,3.7,8.8,53,4382346,132,5.7,72,824,14.2,778848
2020-09,Visitacion Valley,19921,61732.0,11.6,20.2,67.1,1.4,3.4,9.3,50,3934714,139,5.4,78,850,14.2,801135
2020-10,Visitacion Valley,19948,61431.0,12.4,21.2,66.0,1.32,3.5,8.9,36,3035093,125,5.5,46,864,14.1,779957
2020-11,Visitacion Valley,19958,60903.0,11.4,20.2,66.7,1.35,3.5,8.7,26,2017470,121,5.9,30,951,14.1,784379
2020-12,Visitacion Valley,19981,62506.0,11.9,20.0,66.7,1.41,3.4,10.3,30,2321015,135,5.4,20,949,14.1,804121
2021-01,Visitacion Valley,19934,60773.0,8.9,19.9,66.3,0.86,3.1,15.5,28,2426521,140,5.9,35,997,14.2,807745
2021-02,Visitacion Valley,19912,60926.0,8.9,19.5,66.5,1.12,3.8,16.9,39,3127393,122,6.2,27,1007,14.2,785387
2021-03,Visitacion Valley,19820,61754.0,8.6,20.5,66.3,1.01,3.7,17.6,49,3862785,137,5.7,34,814,14.2,809049
2021-04,Visitacion Valley,19862,63299.0,9.1,19.9,66.2,0.8,3.7,17.5,63,4950963,122,5.8,26,781,14.3,855689
2021-05,Visitacion Valley,19956,60861.0,9.3,19.7,65.6,0.99,3.9,17.9,65,5133479,144,5.5,31,758,14.3,808159
2021-06,Visitacion Valley,19848,63088.0,8.9,20.8,65.6,1.01,3.5,16.3,72,5996829,145,5.3,34,882,14.2,839686
2021-07,Visitacion Valley,19935,61308.0,8.6,20.8,65.6,1.09,3.8,15.4,77,6201281,136,5.7,29,853,14.0,814908
2021-08,Visitacion Valley,19842,61300.0,9.0,20.3,66.1,0.97,3.8,13.2,50,4055034,113,5.2,41,772,14.1,804204
2021-09,Visitacion Valley,19842,63909.0,8.5,19.3,65.6,0.88,3.4,12.6,49,3900511,139,6.0,63,699,14.1,851726
2021-10,Visitacion Valley,19901,62141.0,8.4,19.7,66.8,0.99,3.7,11.9,40,3236618,123,5.2,60,834,14.3,836899
2021-11,Visitacion Valley,19873,63706.0,9.0,20.7,66.9,1.19,3.7,12.6,38,3052025,129,5.9,25,853,14.2,843821
2021-12,Visitacion Valley,19916,63981.0,8.8,20.4,66.0,1.04,3.5,13.5,25,1969851,128,5.8,30,983,14.3,861734
2022-01,Visitacion Valley,19901,61746.0,7.5,19.6,65.9,0.9,3.4,14.8,38,3166049,134,6.0,20,1083,14.3,830892
2022-02,Visitacion Valley,19872,62449.0,7.9,20.7,66.1,0.92,3.3,16.4,44,3574187,149,5.7,29,1021,14.3,827724
2022-03,Visitacion Valley,19861,62669.0,8.7,20.2,65.7,1.05,3.7,17.5,56,4435333,127,6.0,30,760,14.1,837805
2022-04,Visitacion Valley,19918,63556.0,7.6,20.5,65.6,1.11,4.0,17.6,63,5191840,136,5.8,32,802,14.3,861840
2022-05,Visitacion Valley,19900,65634.0,7.7,20.4,65.9,0.98,3.6,17.0,72,5786990,121,6.2,23,726,14.1,907285
2022-06,Visitacion Valley,19830,62341.0,7.3,20.1,65.6,0.94,3.9,15.7,70,5715806,124,5.8,28,840,14.2,826640
2022-07,Visitacion Valley,19986,65471.0,7.7,19.8,66.6,1.18,3.5,14.7,69,5541282,131,6.2,29,776,14.2,884933
2022-08,Visitacion Valley,19918,62238.0,7.4,20.6,65.9,0.91,3.6,13.1,56,4659066,142,5.6,57,825,14.2,841488
2022-09,Visitacion Valley,19965,63967.0,7.7,20.0,66.2,0.97,3.4,12.1,55,4348043,131,6.0,52,841,14.3,883963
2022-10,Visitacion Valley,19901,63587.0,8.0,20.7,65.8,0.98,3.6,12.6,46,3831835,124,5.6,51,895,14.2,884250
