id,date,neighborhood,category,resolution,lat,lng,description
180001856,2022-07-19 14:42:00,Visitacion Valley,Shoplifting,Open,37.708579,-122.394206,Incident #180001856
180001857,2022-07-03 11:44:00,Visitacion Valley,Weapons Offense,Arrest Made,37.719214,-122.386986,Incident #180001857
180001858,2022-07-10 15:30:00,Visitacion Valley,Motor Vehicle Theft,Arrest Made,37.718806,-122.412889,Incident #180001858
180001859,2022-07-04 13:45:00,Visitacion Valley,Weapons Offense,Open,37.72471,-122.406387,Incident #180001859
180001860,2022-07-01 22:42:00,Visitacion Valley,Weapons Offense,Cite or Arrest Adult,37.718253,-122.41127,Incident #180001860
180001861,2022-07-01 08:41:00,Visitacion Valley,Assault,Arrest Made,37.715624,-122.412183,Incident #180001861
180001862,2022-07-30 22:27:00,Visitacion Valley,Vandalism,Open,37.702553,-122.396511,Incident #180001862
180001863,2022-07-04 09:54:00,Visitacion Valley,Assault,Open,37.710115,-122.394923,Incident #180001863
180001864,2022-07-03 21:49:00,Visitacion Valley,Shoplifting,Not Prosecuted,37.718835,-122.397215,Incident #180001864
180001865,2022-07-19 03:36:00,Visitacion Valley,Shoplifting,Open,37.698461,-122.413261,Incident #180001865
180001866,2022-07-31 11:49:00,Visitacion Valley,Motor Vehicle Theft,Open,37.725521,-122.404697,Incident #180001866
180001867,2022-07-10 12:00:00,Visitacion Valley,Trespass,Unfounded,37.718681,-122.408154,Incident #180001867
180001868,2022-07-14 17:14:00,Visitacion Valley,Shoplifting,Open,37.711205,-122.410462,Incident #180001868
180001869,2022-07-14 20:06:00,Visitacion Valley,Trespass,Open,37.718945,-122.428419,Incident #180001869
180001870,2022-07-10 11:32:00,Visitacion Valley,Trespass,Complainant Refuses to Prosecute,37.724604,-122.39703,Incident #180001870
180001871,2022-07-30 20:14:00,Visitacion Valley,Public Intoxication,Open,37.726402,-122.404013,Incident #180001871
180001872,2022-07-24 04:36:00,Visitacion Valley,Public Intoxication,Open,37.732488,-122.410902,Incident #180001872
180001873,2022-07-28 08:37:00,Visitacion Valley,Shoplifting,Open,37.709636,-122.415922,Incident #180001873
180001874,2022-07-11 23:45:00,Visitacion Valley,Robbery,Open,37.715034,-122.404961,Incident #180001874
180001875,2022-07-17 00:54:00,Visitacion Valley,Motor Vehicle Theft,Arrest Made,37.710765,-122.420593,Incident #180001875
180001876,2022-07-06 21:21:00,Visitacion Valley,Drug Offense,Unfounded,37.710141,-122.394952,Incident #180001876
180001877,2022-12-20 19:28:00,Noe Valley,Assault,Cite or Arrest Adult,37.758816,-122.42625,Incident #180001877
180001878,2022-12-15 17:20:00,Noe Valley,Disorderly Conduct,Open,37.748659,-122.428571,Incident #180001878
180001879,2022-12-15 11:31:00,Noe Valley,Larceny/Theft,Arrest Made,37.737327,-122.417539,Incident #180001879
180001880,2022-12-19 12:33:00,Noe Valley,Drug Offense,Not Prosecuted,37.728293,-122.443141,Incident #180001880
180001881,2022-12-13 09:20:00,Noe Valley,Burglary,Open,37.736641,-122.444785,Incident #180001881
180001882,2022-12-07 00:00:00,Noe Valley,Burglary,Arrest Made,37.75783,-122.423409,Incident #180001882
180001883,2022-12-26 03:06:00,Noe Valley,Public Intoxication,Cite or Arrest Adult,37.752511,-122.426205,Incident #180001883
180001884,2022-12-04 08:26:00,Noe Valley,Disorderly Conduct,Open,37.736591,-122.442818,Incident #180001884
180001885,2022-12-22 09:21:00,Noe Valley,Larceny/Theft,Open,37.757158,-122.425331,Incident #180001885
180001886,2022-12-10 17:54:00,Noe Valley,Assault,Open,37.755654,-122.43394,Incident #180001886
180001887,2018-09-17 12:35:00,Haight-Ashbury,Public Intoxication,Exceptional Clearance,37.760783,-122.453606,Incident #180001887
180001888,2018-09-20 22:22:00,Haight-Ashbury,Assault,Open,37.78024,-122.433248,Incident #180001888
180001889,2018-09-26 03:47:00,Haight-Ashbury,Larceny/Theft,Not Prosecuted,37.75702,-122.463736,Incident #180001889
180001890,2018-09-07 16:13:00,Haight-Ashbury,Vandalism,Complainant Refuses to Prosecute,37.76938,-122.422929,Incident #180001890
180001891,2018-09-08 05:34:00,Haight-Ashbury,Assault,Cite or Arrest Adult,37.757667,-122.455524,Incident #180001891
180001892,2018-09-12 10:25:00,Haight-Ashbury,Fraud,Unfounded,37.776535,-122.462763,Incident #180001892
180001893,2018-09-22 18:29:00,Haight-Ashbury,Weapons Offense,Arrest Made,37.759347,-122.45764,Incident #180001893
180001894,2018-09-19 10:53:00,Haight-Ashbury,Burglary,Arrest Made,37.780965,-122.463856,Incident #180001894
180001895,2018-09-19 03:25:00,Haight-Ashbury,Burglary,Open,37.767259,-122.442572,Incident #180001895
180001896,2018-09-28 17:04:00,Haight-Ashbury,Fraud,Not Prosecuted,37.767907,-122.448415,Incident #180001896
180001897,2018-09-06 21:43:00,Haight-Ashbury,Motor Vehicle Theft,Arrest Made,37.760986,-122.448542,Incident #180001897
180001898,2018-09-06 08:01:00,Haight-Ashbury,Larceny/Theft,Open,37.773843,-122.448622,Incident #180001898
180001899,2018-09-16 12:10:00,Haight-Ashbury,Vandalism,Open,37.767963,-122.444601,Incident #180001899
180001900,2018-09-17 09:50:00,Haight-Ashbury,Disorderly Conduct,Open,37.766214,-122.45321,Incident #180001900
180001901,2018-09-13 01:17:00,Haight-Ashbury,Burglary,Open,37.748023,-122.441041,Incident #180001901
180001902,2018-09-18 02:23:00,Haight-Ashbury,Vandalism,Cite or Arrest Adult,37.780146,-122.436036,Incident #180001902
180001903,2018-09-13 00:57:00,Haight-Ashbury,Burglary,Open,37.76667,-122.428917,Incident #180001903
180001904,2018-09-06 19:33:00,Haight-Ashbury,Robbery,Open,37.780513,-122.460693,Incident #180001904
180001905,2018-09-02 19:56:00,Haight-Ashbury,Public Intoxication,Not Prosecuted,37.770582,-122.439554,Incident #180001905
180001906,2018-09-07 13:04:00,Haight-Ashbury,Disorderly Conduct,Complainant Refuses to Prosecute,37.775765,-122.461621,Incident #180001906
180001907,2018-09-30 23:36:00,Haight-Ashbury,Shoplifting,Cite or Arrest Adult,37.774538,-122.440297,Incident #180001907
180001908,2018-09-28 07:18:00,Haight-Ashbury,Robbery,Open,37.752397,-122.434993,Incident #180001908
180001909,2018-09-18 13:42:00,Haight-Ashbury,Fraud,Arrest Made,37.761413,-122.46251,Incident #180001909
180001910,2018-09-18 16:11:00,Haight-Ashbury,Vandalism,Arrest Made,37.762962,-122.467001,Incident #180001910
180001911,2018-09-27 02:47:00,Haight-Ashbury,Motor Vehicle Theft,Arrest Made,37.765613,-122.447747,Incident #180001911
180001912,2018-09-12 03:11:00,Haight-Ashbury,Weapons Offense,Arrest Made,37.776232,-122.440901,Incident #180001912
180001913,2018-09-02 12:12:00,Haight-Ashbury,Fraud,Cite or Arrest Adult,37.77021,-122.445409,Incident #180001913
180001914,2018-09-06 18:02:00,Haight-Ashbury,Burglary,Cite or Arrest Adult,37.758092,-122.447988,Incident #180001914
180001915,2018-09-14 00:15:00,Haight-Ashbury,Drug Offense,Arrest Made,37.777928,-122.460463,Incident #180001915
180001916,2018-09-28 04:00:00,Haight-Ashbury,Drug Offense,Open,37.763824,-122.437398,Incident #180001916
180001917,2018-09-01 10:17:00,Haight-Ashbury,Weapons Offense,Cite or Arrest Adult,37.764112,-122.457613,Incident #180001917
180001918,2018-09-17 16:58:00,Haight-Ashbury,Weapons Offense,Open,37.756676,-122.445112,Incident #180001918
180001919,2018-09-25 21:21:00,Haight-Ashbury,Motor Vehicle Theft,Arrest Made,37.770154,-122.453817,Incident #180001919
180001920,2025-08-10 04:44:00,Marina,Public Intoxication,Open,37.785029,-122.439444,Incident #180001920
180001921,2025-08-21 05:37:00,Marina,Burglary,Unfounded,37.795475,-122.433299,Incident #180001921
180001922,2025-08-07 12:55:00,Marina,Motor Vehicle Theft,Arrest Made,37.807895,-122.432854,Incident #180001922
180001923,2025-08-05 13:36:00,Marina,Assault,Open,37.811585,-122.42925,Incident #180001923
180001924,2025-08-13 22:28:00,Marina,Larceny/Theft,Exceptional Clearance,37.797153,-122.433712,Incident #180001924
180001925,2025-08-18 11:26:00,Marina,Larceny/Theft,Arrest Made,37.810372,-122.452825,Incident #180001925
180001926,2025-08-03 03:33:00,Marina,Assault,Complainant Refuses to Prosecute,37.792968,-122.448569,Incident #180001926
180001927,2025-08-06 15:02:00,Marina,Drug Offense,Not Prosecuted,37.815831,-122.430213,Incident #180001927
180001928,2025-08-07 16:27:00,Marina,Disorderly Conduct,Exceptional Clearance,37.803332,-122.437312,Incident #180001928
180001929,2025-08-30 08:51:00,Marina,Motor Vehicle Theft,Open,37.80101,-122.427381,Incident #180001929
180001930,2019-09-01 00:30:00,Dogpatch,Assault,Open,37.747512,-122.387755,Incident #180001930
180001931,2019-09-22 13:20:00,Dogpatch,Disorderly Conduct,Open,37.744948,-122.371091,Incident #180001931
180001932,2019-09-25 21:22:00,Dogpatch,Fraud,Cite or Arrest Adult,37.761601,-122.399769,Incident #180001932
180001933,2019-09-28 05:26:00,Dogpatch,Public Intoxication,Open,37.746174,-122.385181,Incident #180001933
180001934,2019-09-09 01:01:00,Dogpatch,Public Intoxication,Not Prosecuted,37.747657,-122.384065,Incident #180001934
180001935,2019-09-25 02:33:00,Dogpatch,Motor Vehicle Theft,Cite or Arrest Adult,37.767973,-122.389698,Incident #180001935
180001936,2019-09-29 19:41:00,Dogpatch,Larceny/Theft,Unfounded,37.755453,-122.378421,Incident #180001936
180001937,2019-09-13 08:32:00,Dogpatch,Weapons Offense,Exceptional Clearance,37.751544,-122.370379,Incident #180001937
180001938,2019-09-12 10:23:00,Dogpatch,Weapons Offense,Unfounded,37.738281,-122.398902,Incident #180001938
180001939,2019-09-20 22:53:00,Dogpatch,Trespass,Arrest Made,37.747074,-122.384296,Incident #180001939
180001940,2019-09-29 11:36:00,Dogpatch,Burglary,Arrest Made,37.770147,-122.397518,Incident #180001940
180001941,2019-09-04 20:34:00,Dogpatch,Public Intoxication,Exceptional Clearance,37.755626,-122.385689,Incident #180001941
180001942,2019-09-18 09:45:00,Dogpatch,Weapons Offense,Arrest Made,37.772561,-122.374288,Incident #180001942
180001943,2019-09-30 09:39:00,Dogpatch,Weapons Offense,Arrest Made,37.744378,-122.398029,Incident #180001943
180001944,2019-09-09 06:41:00,Dogpatch,Burglary,Unfounded,37.767968,-122.376495,Incident #180001944
180001945,2019-09-20 11:27:00,Dogpatch,Burglary,Complainant Refuses to Prosecute,37.750909,-122.395641,Incident #180001945
180001946,2019-09-21 12:21:00,Dogpatch,Fraud,Complainant Refuses to Prosecute,37.751719,-122.381748,Incident #180001946
180001947,2019-09-05 03:51:00,Dogpatch,Disorderly Conduct,Open,37.769519,-122.390852,Incident #180001947
180001948,2019-09-21 20:59:00,Dogpatch,Disorderly Conduct,Open,37.758473,-122.372012,Incident #180001948
180001949,2019-09-18 05:08:00,Dogpatch,Fraud,Arrest Made,37.75605,-122.383152,Incident #180001949
180001950,2019-09-13 04:28:00,Dogpatch,Robbery,Open,37.748145,-122.38669,Incident #180001950
180001951,2019-09-14 05:28:00,Dogpatch,Disorderly Conduct,Complainant Refuses to Prosecute,37.750839,-122.364604,Incident #180001951
180001952,2019-09-24 10:54:00,Dogpatch,Weapons Offense,Complainant Refuses to Prosecute,37.758893,-122.386579,Incident #180001952
180001953,2019-09-27 21:30:00,Dogpatch,Fraud,Open,37.771454,-122.37391,Incident #180001953
180001954,2019-09-24 22:13:00,Dogpatch,Motor Vehicle Theft,Arrest Made,37.739397,-122.378872,Incident #180001954
180001955,2019-09-15 20:27:00,Dogpatch,Assault,Open,37.746713,-122.376803,Incident #180001955
180001956,2019-09-15 09:30:00,Dogpatch,Public Intoxication,Exceptional Clearance,37.743615,-122.395294,Incident #180001956
180001957,2019-09-10 03:34:00,Dogpatch,Public Intoxication,Unfounded,37.761206,-122.378423,Incident #180001957
180001958,2023-01-02 23:38:00,North Beach,Drug Offense,Cite or Arrest Adult,37.787173,-122.414787,Incident #180001958
180001959,2023-01-24 01:02:00,North Beach,Assault,Arrest Made,37.829205,-122.413932,Incident #180001959
180001960,2023-01-18 20:02:00,North Beach,Robbery,Open,37.801249,-122.413109,Incident #180001960
180001961,2023-01-15 00:26:00,North Beach,Fraud,Open,37.793923,-122.429389,Incident #180001961
180001962,2023-01-11 23:49:00,North Beach,Shoplifting,Arrest Made,37.791452,-122.401999,Incident #180001962
180001963,2023-01-06 11:55:00,North Beach,Trespass,Open,37.79373,-122.418038,Incident #180001963
180001964,2023-01-16 17:13:00,North Beach,Weapons Offense,Exceptional Clearance,37.800601,-122.41844,Incident #180001964
180001965,2023-01-28 18:37:00,North Beach,Motor Vehicle Theft,Cite or Arrest Adult,37.811224,-122.385107,Incident #180001965
180001966,2023-01-08 01:20:00,North Beach,Drug Offense,Open,37.810965,-122.395269,Incident #180001966
180001967,2023-01-13 17:19:00,North Beach,Burglary,Exceptional Clearance,37.798434,-122.398883,Incident #180001967
180001968,2023-01-19 19:27:00,North Beach,Fraud,Exceptional Clearance,37.798041,-122.387706,Incident #180001968
180001969,2023-01-04 00:38:00,North Beach,Weapons Offense,Unfounded,37.792284,-122.408593,Incident #180001969
180001970,2023-01-10 23:55:00,North Beach,Motor Vehicle Theft,Not Prosecuted,37.814388,-122.393789,Incident #180001970
180001971,2023-01-14 15:25:00,North Beach,Burglary,Open,37.82313,-122.390375,Incident #180001971
180001972,2023-01-24 08:29:00,North Beach,Weapons Offense,Exceptional Clearance,37.797117,-122.405195,Incident #180001972
180001973,2023-01-27 08:15:00,North Beach,Weapons Offense,Complainant Refuses to Prosecute,37.814482,-122.413411,Incident #180001973
180001974,2023-01-14 18:32:00,North Beach,Burglary,Open,37.816872,-122.400821,Incident #180001974
180001975,2023-01-28 21:03:00,North Beach,Vandalism,Arrest Made,37.805726,-122.410111,Incident #180001975
180001976,2023-01-01 04:17:00,North Beach,Motor Vehicle Theft,Complainant Refuses to Prosecute,37.803295,-122.407698,Incident #180001976
180001977,2023-01-03 19:31:00,North Beach,Fraud,Arrest Made,37.815795,-122.401826,Incident #180001977
180001978,2023-01-30 21:11:00,North Beach,Larceny/Theft,Complainant Refuses to Prosecute,37.824276,-122.405797,Incident #180001978
180001979,2023-01-14 12:03:00,North Beach,Burglary,Unfounded,37.820401,-122.398506,Incident #180001979
180001980,2023-01-22 17:03:00,North Beach,Robbery,Exceptional Clearance,37.813372,-122.409009,Incident #180001980
180001981,2023-01-09 08:38:00,North Beach,Robbery,Cite or Arrest Adult,37.811797,-122.413643,Incident #180001981
180001982,2023-01-26 05:18:00,North Beach,Public Intoxication,Unfounded,37.816625,-122.39229,Incident #180001982
180001983,2023-01-18 19:34:00,North Beach,Motor Vehicle Theft,Unfounded,37.815298,-122.410625,Incident #180001983
180001984,2023-01-09 19:08:00,North Beach,Public Intoxication,Open,37.80882,-122.39775,Incident #180001984
180001985,2023-01-19 14:49:00,North Beach,Motor Vehicle Theft,Unfounded,37.794758,-122.416992,Incident #180001985
180001986,2023-01-27 16:43:00,North Beach,Motor Vehicle Theft,Open,37.797743,-122.399364,Incident #180001986
180001987,2023-01-11 14:54:00,North Beach,Weapons Offense,Cite or Arrest Adult,37.802467,-122.418224,Incident #180001987
180001988,2023-01-12 23:56:00,North Beach,Public Intoxication,Open,37.811462,-122.447352,Incident #180001988
180001989,2023-01-28 02:11:00,North Beach,Assault,Not Prosecuted,37.803661,-122.423589,Incident #180001989
180001990,2023-01-09 13:27:00,North Beach,Fraud,Arrest Made,37.79768,-122.408796,Incident #180001990
180001991,2019-04-14 08:32:00,Chinatown,Public Intoxication,Cite or Arrest Adult,37.795714,-122.400113,Incident #180001991
180001992,2019-04-13 18:16:00,Chinatown,Shoplifting,Open,37.792126,-122.397153,Incident #180001992
180001993,2019-04-29 20:53:00,Chinatown,Public Intoxication,Exceptional Clearance,37.797905,-122.40176,Incident #180001993
180001994,2019-04-07 01:48:00,Chinatown,Larceny/Theft,Exceptional Clearance,37.787649,-122.420613,Incident #180001994
180001995,2019-04-30 12:17:00,Chinatown,Larceny/Theft,Open,37.793329,-122.408333,Incident #180001995
180001996,2019-04-20 20:10:00,Chinatown,Motor Vehicle Theft,Open,37.802392,-122.395431,Incident #180001996
180001997,2019-04-20 02:52:00,Chinatown,Larceny/Theft,Cite or Arrest Adult,37.783709,-122.411593,Incident #180001997
180001998,2019-04-14 09:51:00,Chinatown,Drug Offense,Open,37.784206,-122.390063,Incident #180001998
180001999,2019-04-07 22:50:00,Chinatown,Fraud,Arrest Made,37.782001,-122.419998,Incident #180001999
180002000,2019-04-19 19:46:00,Chinatown,Burglary,Open,37.789419,-122.400854,Incident #180002000
180002001,2019-04-07 15:54:00,Chinatown,Vandalism,Unfounded,37.786494,-122.401701,Incident #180002001
180002002,2019-04-28 06:06:00,Chinatown,Shoplifting,Cite or Arrest Adult,37.796586,-122.407344,Incident #180002002
180002003,2019-04-16 14:53:00,Chinatown,Trespass,Cite or Arrest Adult,37.781957,-122.408715,Incident #180002003
180002004,2019-04-20 09:54:00,Chinatown,Fraud,Open,37.795901,-122.420677,Incident #180002004
180002005,2019-04-11 12:31:00,Chinatown,Disorderly Conduct,Cite or Arrest Adult,37.785281,-122.406583,Incident #180002005
180002006,2019-04-01 09:47:00,Chinatown,Fraud,Complainant Refuses to Prosecute,37.807658,-122.405539,Incident #180002006
180002007,2019-04-30 01:26:00,Chinatown,Disorderly Conduct,Cite or Arrest Adult,37.795842,-122.422533,Incident #180002007
180002008,2019-04-14 22:00:00,Chinatown,Motor Vehicle Theft,Cite or Arrest Adult,37.799129,-122.408308,Incident #180002008
180002009,2019-04-26 08:34:00,Chinatown,Vandalism,Not Prosecuted,37.794661,-122.411025,Incident #180002009
180002010,2019-04-01 17:02:00,Chinatown,Drug Offense,Unfounded,37.793232,-122.406277,Incident #180002010
180002011,2019-04-11 04:01:00,Chinatown,Robbery,Open,37.802345,-122.417163,Incident #180002011
180002012,2019-04-18 09:13:00,Chinatown,Disorderly Conduct,Open,37.79305,-122.412509,Incident #180002012
180002013,2019-04-27 04:00:00,Chinatown,Vandalism,Exceptional Clearance,37.794996,-122.409106,Incident #180002013
180002014,2019-04-05 08:43:00,Chinatown,Motor Vehicle Theft,Not Prosecuted,37.802262,-122.414937,Incident #180002014
180002015,2019-04-26 07:58:00,Chinatown,Assault,Arrest Made,37.785818,-122.400577,Incident #180002015
180002016,2019-04-04 14:23:00,Chinatown,Drug Offense,Open,37.798384,-122.396457,Incident #180002016
180002017,2019-04-11 16:39:00,Chinatown,Larceny/Theft,Complainant Refuses to Prosecute,37.80183,-122.426353,Incident #180002017
180002018,2019-04-09 22:24:00,Chinatown,Assault,Arrest Made,37.780909,-122.403035,Incident #180002018
180002019,2019-04-23 15:35:00,Chinatown,Weapons Offense,Open,37.798198,-122.412355,Incident #180002019
